exclusion_class,conversation_id,customer_id,business_id,phone,customer_name,status,current_state,conversation_created_at,last_message_at,message_count,turn_count,completed_turns,non_completed_turns,eval_trace_count,twilio_message_sid_count,first_message_at,message_last_at,first_message_preview,last_message_preview,summary,review_context,review_decision
synthetic_eval,2047b397-b49b-47fa-8d53-de2839a56f11,1f4f042e-0573-4ea7-bcaf-3830cdb63e98,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555421217260095,V2 Synthetic Eval v2-edge-synth-20260428015915,active,clarification_needed,2026-04-27 19:08:41.783881-07,2026-04-27 19:08:43.37-07,2,1,1,0,0,0,2026-04-27 19:08:41.804031-07,2026-04-27 19:08:43.431437-07,grande,¿Qué producto quieres?,,"",keep_eval_archive
synthetic_eval,e0dd3a0b-abd1-44a6-9c1b-a3891e6fc56f,280bb002-18c6-4321-a0f8-c11bc6fddeaa,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555421188760094,V2 Synthetic Eval v2-edge-synth-20260428015915,active,browsing,2026-04-27 19:08:38.91161-07,2026-04-27 19:08:41.535-07,2,1,1,0,0,0,2026-04-27 19:08:38.937078-07,2026-04-27 19:08:41.588598-07,me das un Extra Foam,¡Claro! Te agrego un Extra Foam a tu orden. ¿Algo más que quieras? 😊,,"",keep_eval_archive
synthetic_eval,5e6b492e-9698-46a5-a448-a8cf5bf3a12c,175e92c6-99e7-4790-8eff-fabb4103e151,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555421173790093,V2 Synthetic Eval v2-edge-synth-20260428015915,active,clarification_needed,2026-04-27 19:08:37.414243-07,2026-04-27 19:08:38.643-07,2,1,1,0,0,0,2026-04-27 19:08:37.435588-07,2026-04-27 19:08:38.73309-07,chico,¿Qué producto quieres?,,"",keep_eval_archive
synthetic_eval,56388b1b-3053-431d-94ab-ba20e31fb9ea,a478cf54-99a9-4e57-8382-85ec1f8bedac,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555421155380092,V2 Synthetic Eval v2-edge-synth-20260428015915,active,awaiting_confirmation,2026-04-27 19:08:35.572148-07,2026-04-27 19:08:37.131-07,2,1,1,0,0,0,2026-04-27 19:08:35.650718-07,2026-04-27 19:08:37.18885-07,ponme un Extra papas amarillas,📋 *Resumen de tu pedido:* • 1x Extra papas amarillas — $20 💰 *Total: $20* ¿Confirmas? ✅,,"",keep_eval_archive
synthetic_eval,b28e290e-3def-4a50-868f-1b3dde44a69f,37389250-f8f0-4212-b47b-9f03f811188c,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555421134660091,V2 Synthetic Eval v2-edge-synth-20260428015915,active,clarification_needed,2026-04-27 19:08:33.502201-07,2026-04-27 19:08:35.336-07,2,1,1,0,0,0,2026-04-27 19:08:33.523988-07,2026-04-27 19:08:35.39391-07,gde,¿Qué producto quieres?,,"",keep_eval_archive
synthetic_eval,6eec1b40-e93b-4999-99cf-d64f011e11b0,3c7399eb-ea9b-4dc7-8c0f-ed6d769846e5,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555421105860090,V2 Synthetic Eval v2-edge-synth-20260428015915,active,clarification_needed,2026-04-27 19:08:30.623754-07,2026-04-27 19:08:32.914-07,2,1,1,0,0,0,2026-04-27 19:08:30.66793-07,2026-04-27 19:08:32.981425-07,agregame un Matcha Salted Caramel,¿Qué tamano prefieres: Chico o Grande?,,"",keep_eval_archive
synthetic_eval,cd2311c9-0560-4777-b7ae-2850870210e6,2ead85fb-5043-4c18-ba23-3b2a7d0d746e,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555421092260089,V2 Synthetic Eval v2-edge-synth-20260428015915,active,clarification_needed,2026-04-27 19:08:29.262243-07,2026-04-27 19:08:30.371-07,2,1,1,0,0,0,2026-04-27 19:08:29.284221-07,2026-04-27 19:08:30.433028-07,ch,¿Qué producto quieres?,,"",keep_eval_archive
synthetic_eval,10841864-e528-437c-848c-b1c49f0ad2a1,55c1856e-7ba7-4be3-9247-f903f4bda041,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555421073450088,V2 Synthetic Eval v2-edge-synth-20260428015915,active,clarification_needed,2026-04-27 19:08:27.384503-07,2026-04-27 19:08:29.018-07,2,1,1,0,0,0,2026-04-27 19:08:27.407596-07,2026-04-27 19:08:29.076419-07,quiero un Matcha Blanco,¿Qué tamano prefieres: Chico o Grande?,,"",keep_eval_archive
synthetic_eval,9c6fd197-37dc-4d79-a720-23c9beb46908,7b093c3f-86fc-4386-9a1f-bc4354a916eb,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555421057840087,V2 Synthetic Eval v2-edge-synth-20260428015915,active,clarification_needed,2026-04-27 19:08:25.822967-07,2026-04-27 19:08:27.129-07,2,1,1,0,0,0,2026-04-27 19:08:25.844432-07,2026-04-27 19:08:27.187762-07,grande,¿Qué producto quieres?,,"",keep_eval_archive
synthetic_eval,d2d01599-b1c1-499b-a606-fe26b0fa351c,d492df6f-2093-481a-96cd-eaf106bdff02,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555421040340086,V2 Synthetic Eval v2-edge-synth-20260428015915,active,clarification_needed,2026-04-27 19:08:24.070161-07,2026-04-27 19:08:25.523-07,2,1,1,0,0,0,2026-04-27 19:08:24.092324-07,2026-04-27 19:08:25.585738-07,dame un Matcha Vainilla,¿Qué tamano prefieres: Chico o Grande?,,"",keep_eval_archive
synthetic_eval,fb2094a4-1c24-45a3-9f03-5642457e0371,b9bd5788-5b97-4592-9fb2-4a2fe63f49be,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555421019540085,V2 Synthetic Eval v2-edge-synth-20260428015915,active,clarification_needed,2026-04-27 19:08:21.995083-07,2026-04-27 19:08:23.784-07,2,1,1,0,0,0,2026-04-27 19:08:22.021321-07,2026-04-27 19:08:23.850373-07,chico,¿Qué producto quieres?,,"",keep_eval_archive
synthetic_eval,c4dd44c0-7861-4eaf-8f9c-4bd4efa450f0,d1ddec8f-8271-4739-91d8-6a7e9b19a984,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555420995200084,V2 Synthetic Eval v2-edge-synth-20260428015915,active,awaiting_confirmation,2026-04-27 19:08:19.567305-07,2026-04-27 19:08:21.719-07,2,1,1,0,0,0,2026-04-27 19:08:19.594417-07,2026-04-27 19:08:21.782064-07,me das un Brownie matcha,📋 *Resumen de tu pedido:* • 1x Brownie matcha — $45 💰 *Total: $45* ¿Confirmas? ✅,,"",keep_eval_archive
synthetic_eval,546a1514-f09d-42a6-aee9-ab3221b466bd,85aab5dd-f66a-48de-ba3c-86ebdbe9b9fc,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555420976760083,V2 Synthetic Eval v2-edge-synth-20260428015915,active,clarification_needed,2026-04-27 19:08:17.712635-07,2026-04-27 19:08:19.25-07,2,1,1,0,0,0,2026-04-27 19:08:17.735255-07,2026-04-27 19:08:19.322203-07,gde,¿Qué producto quieres?,,"",keep_eval_archive
synthetic_eval,598e8ede-c9f3-499f-aa56-62d751640d49,93c0d5f7-8c72-4e12-a7aa-18bf57a26127,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555420954070082,V2 Synthetic Eval v2-edge-synth-20260428015915,active,clarification_needed,2026-04-27 19:08:15.44606-07,2026-04-27 19:08:17.408-07,2,1,1,0,0,0,2026-04-27 19:08:15.471357-07,2026-04-27 19:08:17.468212-07,ponme un Matcha Sugar Free,¿Qué tamano prefieres: Chico o Grande?,,"",keep_eval_archive
synthetic_eval,41d4ee4b-ae3a-49fd-b981-0020e96e0aaf,10f8e1ca-0639-44c2-8970-c0f8e7ef8bf1,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555420935160081,V2 Synthetic Eval v2-edge-synth-20260428015915,active,clarification_needed,2026-04-27 19:08:13.557887-07,2026-04-27 19:08:15.135-07,2,1,1,0,0,0,2026-04-27 19:08:13.580526-07,2026-04-27 19:08:15.204426-07,ch,¿Qué producto quieres?,,"",keep_eval_archive
synthetic_eval,b8d8e749-2673-4825-b088-06dcb6f07d11,ef75e5ee-b49e-485a-87f3-f6bb31d62817,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555420909710080,V2 Synthetic Eval v2-edge-synth-20260428015915,active,awaiting_confirmation,2026-04-27 19:08:11.022679-07,2026-04-27 19:08:12.817-07,2,1,1,0,0,0,2026-04-27 19:08:11.049399-07,2026-04-27 19:08:12.886197-07,agregame un Extra scoop proteína HABITS,📋 *Resumen de tu pedido:* • 1x Extra scoop proteína HABITS — $53 💰 *Total: $53* ¿Confirmas? ✅,,"",keep_eval_archive
synthetic_eval,b02e4c59-c87a-457a-8d83-819f835a8acb,559bb6c1-1d2b-4d57-9bfa-a6d9044b8606,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555420886840079,V2 Synthetic Eval v2-edge-synth-20260428015915,active,clarification_needed,2026-04-27 19:08:08.727155-07,2026-04-27 19:08:10.744-07,2,1,1,0,0,0,2026-04-27 19:08:08.760413-07,2026-04-27 19:08:10.809937-07,grande,¿Qué producto quieres?,,"",keep_eval_archive
synthetic_eval,dfb802b7-fefb-40e9-bc3e-4b842333e065,7f30b601-8530-4867-b9d9-d839dac45cfd,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555420866690078,V2 Synthetic Eval v2-edge-synth-20260428015915,active,clarification_needed,2026-04-27 19:08:06.719425-07,2026-04-27 19:08:08.432-07,2,1,1,0,0,0,2026-04-27 19:08:06.749033-07,2026-04-27 19:08:08.499351-07,quiero un Extra Matcha 1.5 g,¿Quieres Extra Matcha 1.5 g o Extra Matcha 3 g?,,"",keep_eval_archive
synthetic_eval,f26dc8b5-83de-4c7a-8ce9-5a4decc60f9e,1b013ba0-4749-4558-be8b-7693798fd675,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555420844160077,V2 Synthetic Eval v2-edge-synth-20260428015915,active,clarification_needed,2026-04-27 19:08:04.457873-07,2026-04-27 19:08:06.351-07,2,1,1,0,0,0,2026-04-27 19:08:04.480552-07,2026-04-27 19:08:06.416109-07,chico,¿Qué producto quieres?,,"",keep_eval_archive
synthetic_eval,f729ba7e-3228-4dfe-8d6b-b28a742b718d,15c0be0b-3d1f-4166-b8c4-262a25a8b9a1,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555420823150076,V2 Synthetic Eval v2-edge-synth-20260428015915,active,awaiting_confirmation,2026-04-27 19:08:02.353572-07,2026-04-27 19:08:04.179-07,2,1,1,0,0,0,2026-04-27 19:08:02.376986-07,2026-04-27 19:08:04.247049-07,dame un Extra jamón,📋 *Resumen de tu pedido:* • 1x Extra jamón — $17 💰 *Total: $17* ¿Confirmas? ✅,,"",keep_eval_archive
synthetic_eval,fb46f0f5-eae7-4e31-a68f-e77687dcaf5c,5e337888-ef20-40c1-b62a-d4ff0e5fc06f,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555420801910075,V2 Synthetic Eval v2-edge-synth-20260428015915,active,clarification_needed,2026-04-27 19:08:00.238818-07,2026-04-27 19:08:02.094-07,2,1,1,0,0,0,2026-04-27 19:08:00.266202-07,2026-04-27 19:08:02.160982-07,me das un Matcha Salted Caramel con leche de coco,¿Qué tamano prefieres: Chico o Grande?,,"",keep_eval_archive
synthetic_eval,9eac19e8-78f7-401c-bbf0-98904d4b582f,545a581a-9cce-480a-ab0a-436b71c4ccd5,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555420782810074,V2 Synthetic Eval v2-edge-synth-20260428015915,active,clarification_needed,2026-04-27 19:07:58.321917-07,2026-04-27 19:07:59.934-07,2,1,1,0,0,0,2026-04-27 19:07:58.346387-07,2026-04-27 19:07:59.996834-07,ponme un Matcha Blanco en las rocas,¿Qué tamano prefieres: Chico o Grande?,,"",keep_eval_archive
synthetic_eval,49981df5-5e57-44bd-9d31-561dfd86bbae,5df41aa1-37f6-48e2-a371-7e37aa209697,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555420764290073,V2 Synthetic Eval v2-edge-synth-20260428015915,active,clarification_needed,2026-04-27 19:07:56.469478-07,2026-04-27 19:07:58.07-07,2,1,1,0,0,0,2026-04-27 19:07:56.492989-07,2026-04-27 19:07:58.128066-07,agregame un Matcha Vainilla caliente,¿Qué tamano prefieres: Chico o Grande?,,"",keep_eval_archive
synthetic_eval,a6cc8345-7680-4b56-bb7e-e7b4bdceec0f,471a2b84-c6b8-42a3-88cc-715d686286a1,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555420745670072,V2 Synthetic Eval v2-edge-synth-20260428015915,active,clarification_needed,2026-04-27 19:07:54.606297-07,2026-04-27 19:07:56.195-07,2,1,1,0,0,0,2026-04-27 19:07:54.630452-07,2026-04-27 19:07:56.255561-07,quiero un Matcha Sugar Free chico,"¿Cómo lo prefieres: Caliente, Rocas o Frappe?",,"",keep_eval_archive
synthetic_eval,2f67292a-50ee-4d2c-8138-4b1575c62a76,4c08ff80-ff93-4ab5-bb4f-280ba8748e81,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555420725080071,V2 Synthetic Eval v2-edge-synth-20260428015915,active,clarification_needed,2026-04-27 19:07:52.548428-07,2026-04-27 19:07:54.315-07,2,1,1,0,0,0,2026-04-27 19:07:52.573036-07,2026-04-27 19:07:54.387004-07,dame un Matcha Mascabado grande,"¿Cómo lo prefieres: Caliente, Rocas o Frappe?",,"",keep_eval_archive
synthetic_eval,bc15d4a4-8735-4088-8aeb-730fbef59f15,718ad2ab-2b65-480c-8780-d417151e5af0,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555420694870070,V2 Synthetic Eval v2-edge-synth-20260428015915,active,awaiting_confirmation,2026-04-27 19:07:49.536597-07,2026-04-27 19:07:51.738-07,2,1,1,0,0,0,2026-04-27 19:07:49.558534-07,2026-04-27 19:07:51.893866-07,me das un Extra papas amarillas con leche de coco,📋 *Resumen de tu pedido:* • 1x Extra papas amarillas — $20 💰 *Total: $20* ¿Confirmas? ✅,,"",keep_eval_archive
synthetic_eval,5971bfc8-2cdf-4090-8d85-8fc9824b0469,04c46a6e-029c-4156-9162-e8ca75c65780,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555420672140069,V2 Synthetic Eval v2-edge-synth-20260428015915,active,awaiting_confirmation,2026-04-27 19:07:47.251962-07,2026-04-27 19:07:49.247-07,2,1,1,0,0,0,2026-04-27 19:07:47.274358-07,2026-04-27 19:07:49.319623-07,ponme un Extra dátil en las rocas,📋 *Resumen de tu pedido:* • 1x Extra dátil — $13 💰 *Total: $13* ¿Confirmas? ✅,,"",keep_eval_archive
synthetic_eval,05b28382-aa9f-4b87-9401-59c401740a79,f5b5cb8c-fd0a-41c5-97f0-2fa5f99024c2,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555420652190068,V2 Synthetic Eval v2-edge-synth-20260428015915,active,clarification_needed,2026-04-27 19:07:45.253318-07,2026-04-27 19:07:47.001-07,2,1,1,0,0,0,2026-04-27 19:07:45.277666-07,2026-04-27 19:07:47.057813-07,agregame un Extra quesos caliente,Necesito un poco más de detalle para encontrar la variante correcta.,,"",keep_eval_archive
synthetic_eval,8883a9eb-4389-4e28-a027-352733cc8b10,5f18e4c5-f118-4836-86f4-7d99e608cc4e,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555420629980067,V2 Synthetic Eval v2-edge-synth-20260428015915,active,clarification_needed,2026-04-27 19:07:43.036063-07,2026-04-27 19:07:44.995-07,2,1,1,0,0,0,2026-04-27 19:07:43.066675-07,2026-04-27 19:07:45.056451-07,quiero un Extra Jarabe (3 pumps) chico,Necesito un poco más de detalle para encontrar la variante correcta.,,"",keep_eval_archive
synthetic_eval,632cffa6-8b0f-4e9e-90d3-981c50aa8415,0c349a4d-568c-4884-97ee-95e593811623,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555420607270066,V2 Synthetic Eval v2-edge-synth-20260428015915,active,clarification_needed,2026-04-27 19:07:40.766774-07,2026-04-27 19:07:42.764-07,2,1,1,0,0,0,2026-04-27 19:07:40.787167-07,2026-04-27 19:07:42.838558-07,dame un Extra salsa grande,Necesito un poco más de detalle para encontrar la variante correcta.,,"",keep_eval_archive
synthetic_eval,60b18fe5-74ad-49d3-8df9-a6338ffc6154,75dc470c-a6e5-4c42-91ea-6c70eddb9c3d,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555420585800065,V2 Synthetic Eval v2-edge-synth-20260428015915,active,awaiting_confirmation,2026-04-27 19:07:38.616255-07,2026-04-27 19:07:40.515-07,2,1,1,0,0,0,2026-04-27 19:07:38.641938-07,2026-04-27 19:07:40.576828-07,me das un Extra chocolate 15 gr con leche de coco,📋 *Resumen de tu pedido:* • 1x Extra chocolate 15 gr — $18 💰 *Total: $18* ¿Confirmas? ✅,,"",keep_eval_archive
synthetic_eval,b5dcdff7-6dec-4b60-96ff-9ff324d5394b,8787747b-5f94-4b81-a106-9941f83bada7,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555420565430064,V2 Synthetic Eval v2-edge-synth-20260428015915,active,awaiting_confirmation,2026-04-27 19:07:36.575918-07,2026-04-27 19:07:38.357-07,2,1,1,0,0,0,2026-04-27 19:07:36.598498-07,2026-04-27 19:07:38.418835-07,ponme un KALU GALLETAS en las rocas,📋 *Resumen de tu pedido:* • 1x KALU GALLETAS — $200 💰 *Total: $200* ¿Confirmas? ✅,,"",keep_eval_archive
synthetic_eval,8773e536-48fd-426e-aee5-e6b14cad75a4,1e2e6566-ecc9-438b-9509-137d5407b7c0,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555420544500063,V2 Synthetic Eval v2-edge-synth-20260428015915,active,awaiting_confirmation,2026-04-27 19:07:34.484725-07,2026-04-27 19:07:36.269-07,2,1,1,0,0,0,2026-04-27 19:07:34.508337-07,2026-04-27 19:07:36.386978-07,agregame un Brownie KALU caliente,📋 *Resumen de tu pedido:* • 1x Brownie KALU — $50 💰 *Total: $50* ¿Confirmas? ✅,,"",keep_eval_archive
synthetic_eval,6f246a88-6c74-4919-9dd3-16879192cee2,9c04eecd-8c3f-4fff-bc8d-9e4391edb1b1,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555420523220062,V2 Synthetic Eval v2-edge-synth-20260428015915,active,clarification_needed,2026-04-27 19:07:32.36263-07,2026-04-27 19:07:34.173-07,2,1,1,0,0,0,2026-04-27 19:07:32.384298-07,2026-04-27 19:07:34.254425-07,quiero un Matcha Rosa chico,"¿Cómo lo prefieres: Caliente, Rocas o Frappe?",,"",keep_eval_archive
synthetic_eval,a606f5fd-cf31-4d79-b7e6-5f3d877cf6bf,a7da7503-0853-4b18-8a96-93d375fad369,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555420503630061,V2 Synthetic Eval v2-edge-synth-20260428015915,active,awaiting_confirmation,2026-04-27 19:07:30.398984-07,2026-04-27 19:07:32.126-07,2,1,1,0,0,0,2026-04-27 19:07:30.4198-07,2026-04-27 19:07:32.178862-07,dame un Extra Matcha 1.5 g grande,📋 *Resumen de tu pedido:* • 1x Extra Matcha 1.5 g — $10 💰 *Total: $10* ¿Confirmas? ✅,,"",keep_eval_archive
synthetic_eval,6056ea00-ccd8-4310-a425-788f64a3d636,3c2eef5c-8b42-4532-b668-436a5e9454a6,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555420477620060,V2 Synthetic Eval v2-edge-synth-20260428015915,active,clarification_needed,2026-04-27 19:07:27.80584-07,2026-04-27 19:07:29.528-07,2,1,1,0,0,0,2026-04-27 19:07:27.827667-07,2026-04-27 19:07:29.58715-07,me das un Pumpkin Spice Latte con leche de coco,¿Qué tamano prefieres: Chico o Grande?,,"",keep_eval_archive
synthetic_eval,c22d85cd-3ad6-4188-9d27-8eafb773c445,dc78ff3a-007f-4c11-ac5d-775f409ce88e,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555420457490059,V2 Synthetic Eval v2-edge-synth-20260428015915,active,clarification_needed,2026-04-27 19:07:25.787683-07,2026-04-27 19:07:27.526-07,2,1,1,0,0,0,2026-04-27 19:07:25.811003-07,2026-04-27 19:07:27.613434-07,ponme un Vainilla Latte en las rocas,¿Qué tamano prefieres: Chico o Grande?,,"",keep_eval_archive
synthetic_eval,c92f4474-18c9-46b0-ac93-08ad65b28f1f,bb4784e5-02aa-40d0-9cbd-181eb5eef38d,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555420438680058,V2 Synthetic Eval v2-edge-synth-20260428015915,active,clarification_needed,2026-04-27 19:07:23.902282-07,2026-04-27 19:07:25.538-07,2,1,1,0,0,0,2026-04-27 19:07:23.922455-07,2026-04-27 19:07:25.592114-07,agregame un Lavanda Latte caliente,¿Qué tamano prefieres: Chico o Grande?,,"",keep_eval_archive
synthetic_eval,f838ace1-f390-4ca9-8b9a-568d2e1857a8,30d65876-125c-4d58-8c65-93298cf8cf58,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555420417890057,V2 Synthetic Eval v2-edge-synth-20260428015915,active,clarification_needed,2026-04-27 19:07:21.821849-07,2026-04-27 19:07:23.643-07,2,1,1,0,0,0,2026-04-27 19:07:21.844991-07,2026-04-27 19:07:23.70227-07,quiero un Te Lavanda Manzanilla chico,Necesito un poco más de detalle para encontrar la variante correcta.,,"",keep_eval_archive
synthetic_eval,cbe62fc5-03e6-4466-a1c1-1933a25e776c,b25e1e34-dd0f-42cc-90b9-52e4bd003956,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555420398460056,V2 Synthetic Eval v2-edge-synth-20260428015915,active,awaiting_confirmation,2026-04-27 19:07:19.880691-07,2026-04-27 19:07:21.53-07,2,1,1,0,0,0,2026-04-27 19:07:19.902282-07,2026-04-27 19:07:21.585682-07,dame un Agua grande,📋 *Resumen de tu pedido:* • 1x Agua — $13 💰 *Total: $13* ¿Confirmas? ✅,,"",keep_eval_archive
synthetic_eval,09912912-98a7-4803-9305-0010803ece50,d2b8272e-d102-4acb-b4de-8cd9ef29dcd2,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555420379560055,V2 Synthetic Eval v2-edge-synth-20260428015915,active,awaiting_confirmation,2026-04-27 19:07:17.997515-07,2026-04-27 19:07:19.615-07,2,1,1,0,0,0,2026-04-27 19:07:18.02088-07,2026-04-27 19:07:19.666833-07,me das un Agua mineral con leche de coco,📋 *Resumen de tu pedido:* • 1x Agua mineral — $25 💰 *Total: $25* ¿Confirmas? ✅,,"",keep_eval_archive
synthetic_eval,f657efb9-9e49-4e88-ade0-26e0ab479dde,5424f6a8-8960-4bee-ab1b-c81826d6670a,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555420361630054,V2 Synthetic Eval v2-edge-synth-20260428015915,active,clarification_needed,2026-04-27 19:07:16.199483-07,2026-04-27 19:07:17.743-07,2,1,1,0,0,0,2026-04-27 19:07:16.221031-07,2026-04-27 19:07:17.797552-07,ponme un Matcha Rosa en las rocas,¿Qué tamano prefieres: Chico o Grande?,,"",keep_eval_archive
synthetic_eval,dc7af547-0964-4c35-a44c-5ab3a090a201,6387c541-235f-4d67-bf44-06444d327e36,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555420344170053,V2 Synthetic Eval v2-edge-synth-20260428015915,active,clarification_needed,2026-04-27 19:07:14.45369-07,2026-04-27 19:07:15.956-07,2,1,1,0,0,0,2026-04-27 19:07:14.478985-07,2026-04-27 19:07:16.013993-07,agregame un Matcha Agua caliente,"Encontré varias opciones: Matcha Pumpkin Spice Latte, Matcha Salted Caramel, Matcha Sugar Free. ¿Cuál prefieres?",,"",keep_eval_archive
synthetic_eval,677e6452-0c14-4db6-bcc4-cf33874ca7bd,87f1ef63-eb9b-4c9b-a933-43d4cfe94b57,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555420325020052,V2 Synthetic Eval v2-edge-synth-20260428015915,active,clarification_needed,2026-04-27 19:07:12.544091-07,2026-04-27 19:07:14.183-07,2,1,1,0,0,0,2026-04-27 19:07:12.567443-07,2026-04-27 19:07:14.241013-07,quiero un Matcha Lavanda chico,"¿Cómo lo prefieres: Caliente, Rocas o Frappe?",,"",keep_eval_archive
synthetic_eval,1242c021-1e8c-4daf-8134-64b66f107583,cd8c20f1-caf8-41d3-8e1b-e0427c4adf8e,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555420305980051,V2 Synthetic Eval v2-edge-synth-20260428015915,active,clarification_needed,2026-04-27 19:07:10.63421-07,2026-04-27 19:07:12.299-07,2,1,1,0,0,0,2026-04-27 19:07:10.656358-07,2026-04-27 19:07:12.356888-07,dame un Matcha Latte grande,"¿Cómo lo prefieres: Caliente, Rocas o Frappe?",,"",keep_eval_archive
synthetic_eval,77370c90-be98-4252-ab9e-1ab76d70ff75,07327c19-1d6d-4db5-a705-35acf9c2737f,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555420279800050,V2 Synthetic Eval v2-edge-synth-20260428015915,active,awaiting_confirmation,2026-04-27 19:07:08.015448-07,2026-04-27 19:07:09.869-07,2,1,1,0,0,0,2026-04-27 19:07:08.045359-07,2026-04-27 19:07:09.926007-07,me das un Brownie KALU con leche de coco,📋 *Resumen de tu pedido:* • 1x Brownie KALU — $50 💰 *Total: $50* ¿Confirmas? ✅,,"",keep_eval_archive
synthetic_eval,4d2fd9a8-f8b3-4640-ac72-622aed5a50ae,25aa5b58-49dd-462c-8333-fb667c930d81,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555420261850049,V2 Synthetic Eval v2-edge-synth-20260428015915,active,clarification_needed,2026-04-27 19:07:06.220091-07,2026-04-27 19:07:07.783-07,2,1,1,0,0,0,2026-04-27 19:07:06.243964-07,2026-04-27 19:07:07.837551-07,ponme un Matcha Rosa en las rocas,¿Qué tamano prefieres: Chico o Grande?,,"",keep_eval_archive
synthetic_eval,c78509d5-2bf1-4e7b-abd0-2858e10e71c2,ef64adb1-4a63-4cb4-9675-bad165607ce2,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555420242410048,V2 Synthetic Eval v2-edge-synth-20260428015915,active,clarification_needed,2026-04-27 19:07:04.27574-07,2026-04-27 19:07:05.925-07,2,1,1,0,0,0,2026-04-27 19:07:04.305363-07,2026-04-27 19:07:05.995017-07,agregame un Matcha Agua caliente,"Encontré varias opciones: Matcha Pumpkin Spice Latte, Matcha Salted Caramel, Matcha Sugar Free. ¿Cuál prefieres?",,"",keep_eval_archive
synthetic_eval,2681a51c-8e8a-43ed-a943-a97bb193f09b,c44954ff-25f7-439d-83b6-834b8c739d80,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555420222150047,V2 Synthetic Eval v2-edge-synth-20260428015915,active,clarification_needed,2026-04-27 19:07:02.249132-07,2026-04-27 19:07:04.025-07,2,1,1,0,0,0,2026-04-27 19:07:02.27043-07,2026-04-27 19:07:04.08964-07,quiero un Matcha Lavanda chico,"¿Cómo lo prefieres: Caliente, Rocas o Frappe?",,"",keep_eval_archive
synthetic_eval,ef279a4c-7f7a-4740-9629-8d371ddf6a8c,e4f91ff0-2d23-452b-abaa-6000b52075d6,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555420202050046,V2 Synthetic Eval v2-edge-synth-20260428015915,active,clarification_needed,2026-04-27 19:07:00.246126-07,2026-04-27 19:07:02.013-07,2,1,1,0,0,0,2026-04-27 19:07:00.268878-07,2026-04-27 19:07:02.071882-07,dame un Matcha Latte grande,"¿Cómo lo prefieres: Caliente, Rocas o Frappe?",,"",keep_eval_archive
